time_s,roll_deg,pitch_deg
36.024189,87.9155,-25.8968
36.034187,88.4475,-24.6048
36.044186,88.6919,-23.4982
36.054184,88.7221,-22.7083
36.064182,88.7444,-22.1237
36.074181,88.5467,-21.6887
36.084179,87.8440,-21.4507
36.094178,86.8418,-21.2752
36.104176,85.8438,-21.1724
36.114174,84.8937,-21.2480
36.124173,83.8776,-21.3127
36.134171,82.9002,-21.3628
36.144169,82.1866,-21.6481
36.154168,81.6128,-22.2009
36.164166,80.9559,-22.6704
36.174165,80.0973,-22.6658
36.184163,79.5914,-21.7745
36.194161,80.1127,-19.9065
36.204160,81.2759,-17.6939
36.214158,82.6691,-15.7568
36.224157,84.0250,-14.5699
36.234155,85.1003,-13.9271
36.244153,85.9694,-13.4045
36.254152,87.1149,-12.5912
36.264150,88.9433,-11.1535
36.274148,91.0670,-9.2711
36.284147,93.1492,-7.1984
36.294145,94.9749,-5.1932
36.304143,96.3830,-3.4056
36.314142,97.3667,-1.8491
36.324140,97.8851,-0.6224
36.334144,97.9396,0.0406
36.344142,97.9924,0.4804
36.354140,98.6781,1.1018
36.364139,99.7617,2.0611
36.374137,100.8061,3.2996
36.384135,101.5880,4.5608
36.394134,101.8967,5.6551
36.404132,101.8774,6.3029
36.414131,101.9785,6.3048
36.424129,102.5200,5.7056
36.434127,103.2501,4.8137
36.444126,103.8704,4.1483
36.454124,104.3983,3.8882
36.464122,104.8525,4.1063
36.474121,105.2430,4.7515
36.484119,105.5632,5.8029
36.494118,105.8390,7.0406
36.504116,105.9602,8.2743
36.514114,105.9813,9.4883
36.524113,106.0322,10.6735
36.534111,106.1163,11.6633
36.544109,106.2274,12.3577
36.554108,106.4072,12.7034
36.564106,106.7384,12.7906
36.574104,107.2626,12.7455
36.584103,107.7901,12.5044
36.594101,108.1180,12.1509
36.604100,108.3034,11.8393
36.614098,108.3486,11.6816
36.624096,108.2750,11.7328
36.634095,108.1196,11.9830
36.644093,107.9132,12.3810
36.654091,107.6552,12.8808
36.664090,107.3570,13.4473
36.674088,107.0288,13.9786
36.684087,106.7447,14.4101
36.694085,106.5833,14.6826
36.704083,106.3485,14.6820
36.714082,105.7750,14.5269
36.724080,104.9303,14.2981
36.734078,103.9320,13.8854
36.744077,102.9078,13.1545
36.754075,101.8538,12.0759
36.764073,100.6907,10.7881
36.774072,99.3784,9.5717
36.784070,97.8180,8.4794
36.794069,95.9682,7.4907
36.804067,94.1346,6.7146
36.814065,92.4397,6.3732
36.824064,90.7390,6.0627
36.834062,88.8902,5.6358
36.844060,86.9083,5.1328
36.854059,84.8998,4.5404
36.864057,82.9511,3.9136
36.874056,81.2136,3.2756
36.884054,79.6986,2.5852
36.894052,78.2720,1.7970
36.904051,76.8351,0.7317
36.914049,75.3258,-0.4641
36.924047,73.9533,-1.5888
36.934046,72.8244,-2.6109
36.944044,71.9663,-3.5832
36.954043,71.5858,-4.4627
36.964041,71.9418,-5.7082
36.974039,72.9427,-7.4343
36.984038,74.3109,-9.2449
36.994036,74.9298,-10.6161
37.004034,73.7972,-11.0254
37.014033,72.3634,-11.3101
37.024031,71.2705,-11.8898
37.034029,70.6410,-12.6886
37.044028,70.4855,-13.6652
37.054026,70.6816,-14.9659
37.064025,71.1194,-16.4990
37.074023,71.8116,-17.9172
37.084021,72.9380,-19.2094
37.094020,74.3699,-20.4634
37.104018,76.0191,-21.6213
37.114016,77.9450,-22.6161
37.124015,80.2147,-23.2031
37.134013,82.7534,-23.3404
37.144012,85.3115,-23.3929
37.154010,87.2897,-23.8450
37.164008,88.1629,-24.2860
37.174007,89.0544,-24.4363
37.184005,90.0907,-24.3838
37.194003,90.9710,-24.2715
37.204002,91.4887,-24.0856
37.214000,91.6461,-23.3968
37.223999,91.3346,-22.1044
37.233997,90.2139,-21.0406
37.243995,88.4660,-20.3871
37.253994,86.6958,-20.2427
37.263992,84.9877,-20.7233
37.273990,82.9425,-21.5119
37.283989,81.0998,-22.5427
37.293987,80.5506,-23.6067
37.303986,80.4663,-24.3417
37.313984,80.2036,-24.7475
37.323982,79.2703,-24.9084
37.333977,78.2460,-24.4657
37.343975,78.1428,-23.1292
37.353973,79.0175,-21.1850
37.363972,80.5506,-19.4229
37.373970,82.5598,-18.3902
37.383969,84.2141,-18.1938
37.393967,85.1459,-18.2260
37.403965,86.2889,-17.9452
37.413964,88.0975,-17.0128
37.423962,90.2105,-15.5399
37.433960,92.3132,-13.6326
37.443959,94.1313,-11.5156
37.453957,95.4875,-9.5424
37.463956,96.2796,-7.9629
37.473954,96.5603,-6.9011
37.483952,96.6204,-6.2035
37.493951,96.9443,-5.4830
37.503949,97.8644,-4.6553
37.513947,99.0415,-3.7617
37.523946,100.2629,-2.8325
37.533944,101.5099,-1.8463
37.543942,102.5348,-0.8152
37.553941,103.1073,0.1422
37.563939,103.2378,0.7784
37.573938,103.1928,0.9788
37.583936,103.1901,0.8053
37.593934,103.2602,0.6066
37.603933,103.4084,0.5683
37.613931,103.5965,0.7166
37.623929,103.7661,1.1069
37.633928,103.9767,1.7728
37.643926,104.2601,2.6151
37.653925,104.5337,3.4870
37.663923,104.6824,4.2487
37.673921,104.6316,4.8481
37.683920,104.4676,5.2954
37.693918,104.3257,5.7001
37.703916,104.3575,6.0761
37.713915,104.5402,6.4424
37.723913,104.8327,6.7887
37.733912,105.1965,7.0686
37.743910,105.6032,7.2888
37.753908,106.0392,7.4262
37.763907,106.4565,7.4715
37.773905,106.8705,7.3733
37.783903,107.1964,7.1737
37.793902,107.4538,6.9482
37.803900,107.6645,6.7893
37.813898,107.7596,6.8139
37.823897,107.6001,7.1146
37.833895,107.1109,7.7503
37.843894,106.3673,8.7487
37.853892,105.5937,10.0154
37.863890,105.0143,11.3576
37.873889,104.7423,12.4987
37.883887,104.6515,13.1538
37.893885,104.4274,13.2745
37.903884,103.8014,13.0060
37.913882,102.7452,12.4550
37.923880,101.4709,11.6659
37.933879,100.1273,10.8235
37.943877,98.8107,9.8843
37.953876,97.4838,9.0207
37.963874,96.0870,8.1723
37.973872,94.5325,7.4498
37.983871,92.8993,6.8928
37.993869,91.2147,6.4027
38.003867,89.4199,5.9186
38.013866,87.6636,5.4330
38.023864,85.9713,4.9278
38.033863,84.3309,4.3896
38.043861,82.8165,3.8306
38.053859,81.5104,3.2517
38.063858,80.4122,2.6339
38.073856,79.4540,2.0366
38.083854,78.5513,1.4879
38.093853,77.6001,0.9260
38.103851,76.4717,0.3328
38.113850,75.2033,-0.3239
38.123848,73.8703,-0.9249
38.133846,72.6559,-1.3889
38.143845,71.7968,-2.1014
38.153843,71.7134,-3.5842
38.163841,72.2676,-5.4506
38.173840,72.5684,-7.1777
38.183838,72.0201,-8.5994
38.193836,71.0508,-9.7847
38.203835,70.1789,-10.9291
38.213833,69.6288,-12.0634
38.223832,69.4219,-13.0371
38.233830,69.6276,-14.0489
38.243828,70.0103,-15.2299
38.253827,70.4832,-16.5337
38.263825,71.2932,-17.9590
38.273823,72.2559,-19.3268
38.283822,73.5769,-20.4731
38.293820,75.1458,-21.2059
38.303819,76.8769,-21.5815
38.313817,78.8390,-21.6187
38.323815,80.7230,-21.5172
38.333814,82.4278,-21.5115
38.343812,83.7826,-21.5809
38.353810,84.8578,-21.6866
38.363809,85.7723,-21.7334
38.373807,86.5604,-21.6675
38.383806,87.0642,-21.3779
38.393804,87.2673,-20.7219
38.403802,87.3707,-19.5621
38.413801,87.3744,-18.2923
38.423799,86.9086,-17.4884
38.433797,85.8830,-17.1066
38.443796,84.5682,-17.0253
38.453794,83.2156,-17.3440
38.463793,81.8563,-17.7903
38.473791,81.0114,-18.3079
38.483789,80.7339,-18.9993
38.493788,80.7563,-19.7702
38.503786,80.7955,-20.5069
38.513784,80.5068,-21.0344
38.523783,79.5583,-21.0185
38.533781,78.6345,-19.7778
38.543780,78.7446,-17.4816
38.553778,79.9027,-15.1165
38.563776,81.3853,-13.4547
38.573775,82.9087,-12.7499
38.583773,83.7943,-13.0891
38.593771,83.9861,-13.5524
38.603770,84.5783,-13.5551
38.613768,85.6835,-12.8844
38.623766,86.9959,-11.6874
38.633765,88.4119,-10.4926
38.643763,89.7445,-9.6512
38.653762,90.9602,-9.1094
38.663760,92.0443,-8.7944
38.673758,93.0381,-8.7008
38.683757,94.0196,-8.7256
38.693755,94.9488,-8.7672
38.703753,95.8486,-8.6120
38.713752,96.6342,-8.0742
38.723750,97.2052,-7.4017
38.733749,97.5345,-6.8445
38.743747,97.7102,-6.4900
38.753745,98.0447,-6.2517
38.763744,98.5783,-6.0426
38.773742,99.1555,-5.9019
38.783740,99.7047,-5.8212
38.793739,100.2224,-5.6837
38.803737,100.7682,-5.3237
38.813735,101.3343,-4.6362
38.823734,101.7531,-3.6815
38.833732,102.0297,-2.6733
38.843731,102.2172,-1.7497
38.853729,102.3142,-0.9513
38.863727,102.2550,-0.2113
38.873726,102.1727,0.4317
38.883724,102.2569,0.7402
38.893722,102.3732,0.7584
38.903721,102.4651,0.6553
38.913719,102.6508,0.5395
38.923718,103.0286,0.5082
38.933716,103.5317,0.5946
38.943714,104.0943,0.6622
38.953713,104.6259,0.4830
38.963711,105.1309,-0.0398
38.973709,105.6823,-0.9656
38.983708,106.2056,-2.2246
38.993706,106.5668,-3.5624
39.003704,106.7172,-4.5974
39.013703,106.7203,-5.2281
39.023701,106.4928,-5.5826
39.033700,105.9520,-5.8968
39.043698,104.9587,-6.3225
39.053696,103.6299,-6.9668
39.063695,102.2255,-7.6509
39.073693,100.9651,-8.0083
39.083691,100.0399,-7.9243
39.093690,99.5084,-7.5119
39.103688,99.1746,-6.8536
39.113687,98.7434,-6.0384
39.123685,98.0174,-5.0413
39.133683,96.8326,-3.8211
39.143682,95.0717,-2.6996
39.153680,92.9752,-2.1033
39.163678,90.8140,-2.1089
39.173677,88.7841,-2.5354
39.183675,87.0181,-2.9578
39.193673,85.6189,-2.8924
39.203672,84.7141,-1.8569
39.213670,84.4616,0.2487
39.223669,84.5591,3.0032
39.233667,84.7703,5.0821
39.243665,84.5985,5.3618
39.253664,83.9289,4.4496
39.263662,83.3891,3.1948
39.273660,83.1136,2.0217
39.283659,82.9523,1.0442
39.293657,82.9175,0.1183
39.303656,82.8201,-0.8063
39.313654,82.4724,-1.5587
39.323652,81.9541,-2.0260
39.333651,81.4763,-2.2809
39.343649,81.1757,-2.3834
39.353647,81.1363,-2.3203
39.363646,81.5619,-2.0136
39.373644,82.6603,-1.5609
39.383643,84.4083,-1.1759
39.393641,86.1763,-1.1112
39.403639,86.6973,-0.5461
39.413638,86.0070,-0.0815
39.423636,85.3669,0.1601
39.433634,84.9785,0.2780
39.443633,85.1636,0.0952
39.453631,85.5302,-0.4161
39.463630,85.9599,-1.0911
39.473628,86.5210,-1.7694
39.483626,87.1881,-2.3892
39.493625,87.9614,-3.0367
39.503623,88.7581,-3.7227
39.513621,89.5161,-4.2287
39.523620,90.3954,-4.4987
39.533618,91.1740,-4.5904
39.543617,91.8366,-4.4863
39.553615,92.5972,-4.2332
39.563613,93.7050,-4.2041
39.573612,95.1120,-4.5419
39.583610,96.3957,-5.0984
39.593608,96.8363,-5.3793
39.603607,96.8079,-5.3775
39.613605,96.6393,-5.3872
39.623603,96.6950,-5.3093
39.633602,96.9999,-5.2810
39.643600,97.1084,-5.4005
39.653599,96.8943,-5.4318
39.663597,96.5876,-5.3111
39.673595,96.0760,-5.3949
39.683594,95.4089,-5.6977
39.693592,94.6553,-6.0765
39.703590,93.7231,-6.5557
39.713589,92.7772,-7.0850
39.723587,92.1270,-7.8916
39.733585,91.6333,-9.0341
39.743584,91.4216,-10.3303
39.753582,91.5655,-11.6254
39.763581,91.7533,-12.9270
39.773579,91.9362,-13.9560
39.783577,92.1282,-14.5598
39.793576,92.1141,-15.0470
39.803574,91.6422,-15.7606
39.813572,90.8576,-16.9287
39.823571,90.8761,-16.8511
39.833569,92.3291,-16.7591
39.843568,94.3829,-17.5086
39.853566,96.3790,-18.7678
39.863564,97.4465,-20.0262
39.873563,96.4703,-20.8833
39.883561,94.5207,-21.1802
39.893559,92.4619,-21.2719
39.903558,90.5336,-21.6806
39.913556,88.2640,-22.8685
39.923555,85.8522,-24.4584
39.933553,83.6218,-26.0951
39.943551,81.6960,-27.7072
39.953550,80.0579,-29.3406
39.963548,78.4658,-31.2642
39.973546,76.5760,-33.7746
39.983545,74.4699,-36.4278
39.993543,72.5526,-38.5182
40.003541,70.8147,-39.6386
40.013540,69.2843,-39.6888
40.023538,68.5313,-37.9984
40.033537,69.7259,-35.1701
40.043535,71.4380,-32.4387
40.053533,72.9385,-30.6344
40.063532,73.8204,-29.7858
40.073530,74.2146,-29.5434
40.083528,74.4333,-29.7039
40.093527,74.5796,-29.9039
40.103525,74.8038,-29.7938
40.113524,75.1449,-29.5265
40.123522,75.3267,-29.3590
40.133520,75.0790,-29.4100
40.143519,74.5051,-29.7870
40.153517,73.7141,-30.4438
40.163515,72.7186,-31.2120
40.173514,71.6824,-32.0317
40.183512,70.6815,-32.7116
40.193510,69.6979,-33.1673
40.203509,68.7205,-33.4555
40.213507,67.7299,-33.6337
40.223506,66.7270,-33.7625
40.233504,65.6477,-33.8522
40.243502,64.4965,-33.7902
40.253501,63.3523,-33.4357
40.263499,62.2695,-32.8515
40.273497,61.3119,-32.1444
40.283496,60.3761,-31.3189
40.293494,59.4059,-30.0759
40.303493,58.3924,-28.4333
40.313491,57.2864,-26.6233
40.323489,56.2594,-24.9837
40.333488,55.4045,-23.8732
40.343486,54.6025,-23.5282
40.353484,53.7399,-23.9700
40.363483,52.8178,-24.9165
40.373481,51.9021,-25.9405
40.383479,50.9310,-26.7961
40.393478,49.8515,-27.4876
40.403476,48.6416,-28.1775
40.413475,47.2603,-28.9642
40.423473,45.8113,-29.7950
40.433471,44.4315,-30.5557
40.443470,43.1889,-31.1514
40.453468,42.0296,-31.5582
40.463466,40.9775,-31.8369
40.473465,40.0828,-32.0106
40.483463,39.2824,-32.0755
40.493461,38.4442,-32.1223
40.503460,37.6329,-32.1811
40.513458,36.7778,-32.0678
40.523457,35.7716,-31.6558
40.533455,34.9725,-30.8758
40.543453,34.2776,-29.8239
40.553452,33.3620,-28.6264
40.563450,32.4659,-27.3143
40.573448,31.5572,-26.0531
40.583447,30.9849,-24.8426
40.593445,30.7283,-23.6965
40.603444,30.5233,-22.7383
40.613442,30.4187,-22.0509
40.623440,30.4051,-21.6159
40.633439,30.4248,-21.3926
40.643437,30.3711,-21.3817
40.653435,30.2205,-21.5273
40.663434,30.0512,-21.6999
40.673432,29.8877,-21.8194
40.683430,29.8076,-21.8841
40.693429,29.8868,-21.9342
40.703427,30.0132,-22.1071
40.713426,30.0888,-22.4421
40.723424,30.1266,-22.8093
40.733422,30.2183,-23.1815
40.743421,30.4546,-23.5420
40.753419,30.8175,-23.9577
40.763417,31.0095,-24.5394
40.773416,30.7530,-25.2380
40.783414,30.1381,-25.8377
40.793413,29.9473,-25.6719
40.803411,30.3346,-24.8291
40.813409,30.2158,-23.9209
40.823408,29.6690,-22.8039
40.833406,29.0289,-21.2874
40.843404,28.3045,-19.4173
40.853403,27.4347,-17.2783
40.863401,26.4061,-14.8785
40.873400,25.9392,-14.1691
40.883398,25.3730,-14.3358
40.893396,25.4310,-14.5746
40.903395,26.2793,-15.1340
40.913393,26.7875,-15.9923
40.923391,27.0235,-16.6995
40.933390,26.9770,-17.2847
40.943388,26.5460,-17.3116
40.953386,25.7007,-16.4893
40.963385,24.4068,-14.9271
40.973383,22.9301,-13.3108
40.983382,21.7875,-13.4760
40.993380,20.9082,-14.7980
41.003378,20.3825,-16.5459
41.013377,20.1555,-18.8838
41.023375,20.0780,-22.2415
41.033373,20.2490,-25.8276
41.043372,20.7147,-26.6690
41.053370,21.2970,-25.8248
41.063368,21.3661,-25.5247
41.073367,21.1502,-25.6983
41.083365,21.2013,-25.9616
41.093364,21.6347,-25.9349
41.103362,21.9034,-25.5871
41.113360,21.9885,-24.9907
41.123359,22.1710,-24.4312
41.133357,22.4828,-24.1796
41.143355,22.7499,-24.3173
41.153354,22.9955,-24.4658
41.163352,23.3465,-24.5234
41.173351,23.6558,-24.6056
41.183349,23.8455,-24.8207
41.193347,23.9750,-25.1134
41.203346,24.0652,-25.3069
41.213344,24.1542,-25.3681
41.223342,24.2406,-25.3110
41.233341,24.3791,-25.1906
41.243339,24.5877,-25.1342
41.253337,24.8913,-25.0983
41.263336,25.2681,-25.0296
41.273334,25.6875,-24.9865
41.283333,26.1432,-25.0222
41.293331,26.6128,-25.1270
41.303329,27.0139,-25.2458
41.313328,27.2539,-25.2174
41.323326,27.4039,-25.0808
41.333324,27.4648,-24.8523
41.343323,27.5780,-24.5816
41.353321,27.7389,-24.3015
41.363319,27.9985,-24.0584
41.373318,28.3107,-23.9296
41.383316,28.6378,-23.8646
41.393315,28.9640,-23.7489
41.403313,29.3039,-23.5976
41.413311,29.6739,-23.4396
41.423310,30.0567,-23.2317
41.433308,30.4285,-22.9954
41.443306,30.7785,-22.7680
41.453305,31.0737,-22.6177
41.463303,31.2872,-22.5384
41.473302,31.3803,-22.4044
41.483300,31.4883,-22.2077
41.493298,31.6335,-21.9431
41.503297,31.7849,-21.5284
41.513295,31.9511,-21.0165
41.523293,32.1194,-20.4839
41.533292,32.2383,-19.9558
41.543290,32.2956,-19.4741
41.553288,32.3050,-19.0492
41.563287,32.2111,-18.6340
41.573285,31.9510,-18.1490
41.583284,31.5438,-17.6184
